"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"TETXBUS","195213","31387.772","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","195313","31910.282","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","195413","30833.704","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","195513","33716.784","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","195613","34779.635","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","195713","34523.002","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","195813","34411.334","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","195913","35628.733","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","196013","36882.797","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","196113","37239.325","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","196213","38747.56","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","196313","39963.613","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","196413","41442.187","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","196513","42940.871","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","196613","44966.719","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","196713","46200.489","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","196813","48519.387","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","196913","50429.265","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197013","51563.366","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197113","52142.784","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197213","54210.148","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197301","5529.084","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197302","5078.254","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197303","4963.214","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197304","4473.204","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197305","4523.127","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197306","4093.523","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197307","4104.9","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197308","4299.862","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197309","4108.071","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197310","4535.986","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197311","4949.949","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197312","5254.769","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197313","55914.313","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197401","5239.878","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197402","4807.555","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197403","4782.264","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197404","4351.432","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197405","4236.042","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197406","3976.797","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197407","4074.928","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197408","4147.281","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197409","4086.172","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197410","4557.642","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197411","4631.8","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197412","5125.048","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197413","54016.974","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197501","5313.384","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197502","4616.876","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197503","4749.472","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197504","4261.9","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197505","3877.003","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197506","3713.599","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197507","3786.19","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197508","3825.414","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197509","3858.43","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197510","4274.682","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197511","4242.912","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197512","5140.686","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197513","51660.133","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197601","5424.777","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197602","4741.646","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197603","4671.126","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197604","4263.316","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197605","4149.507","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197606","3998.902","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197607","4047.376","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197608","3993.558","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197609","3996.744","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197610","4511.706","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197611","4947.313","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197612","5712.174","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197613","54458.652","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197701","5769.76","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197702","4942.566","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197703","4794.907","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197704","4327.559","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197705","4205.828","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197706","4168.65","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197707","4061.984","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197708","4204.296","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197709","4201.54","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197710","4510.651","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197711","4708.933","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197712","5465.698","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197713","55361.944","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197801","5583.249","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197802","5165.022","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197803","5083.32","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197804","4471.222","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197805","4485.627","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197806","4152.004","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197807","4173.398","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197808","4293.314","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197809","4113.005","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197810","4571.051","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197811","4825.455","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197812","5434.817","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197813","56351.969","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197901","5849.924","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197902","5411.928","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197903","5207.432","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197904","4493.088","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197905","4468.585","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197906","4169.089","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197907","4113.488","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197908","4290.665","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197909","4119.356","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197910","4628.332","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197911","4788.757","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197912","5326.891","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","197913","56867.291","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198001","5451.798","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198002","5135.544","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198003","5040.618","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198004","4380.915","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198005","4156.252","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198006","3861.857","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198007","3810.634","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198008","3751.682","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198009","3928.143","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198010","4413.317","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198011","4530.404","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198012","5289.075","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198013","53753.329","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198101","5460.13","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198102","4584.731","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198103","4650.767","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198104","4041.31","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198105","4025.064","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198106","3820.267","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198107","3856.002","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198108","3855.975","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198109","3832.844","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198110","4226.675","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198111","4273.698","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198112","4999.066","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198113","51630.11","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198201","5200.557","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198202","4537.428","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198203","4561.533","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198204","4207.387","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198205","3723.862","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198206","3587.886","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198207","3576.614","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198208","3614.257","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198209","3605.567","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198210","3875.799","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198211","4112.855","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198212","4459.494","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198213","49062.867","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198301","4832.737","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198302","4234.539","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198303","4496.22","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198304","4062.553","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198305","3829.713","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198306","3639.471","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198307","3593.37","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198308","3682.426","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198309","3605.62","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198310","3750.606","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198311","3989.255","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198312","4583.72","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198313","48299.133","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198401","5346.562","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198402","4604.605","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198403","4749.572","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198404","4372.881","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198405","4137.787","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198406","3803.718","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198407","3796.594","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198408","3879.313","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198409","3684.936","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198410","3933.782","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198411","4086.227","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198412","4538.596","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198413","50933.736","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198501","4984.81","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198502","4792.203","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198503","4529.683","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198504","4184.182","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198505","3945.786","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198506","3702.739","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198507","3783.682","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198508","3859.097","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198509","3620.791","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198510","3974.9","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198511","4027.384","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198512","4905.162","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198513","50307.245","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198601","5107.089","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198602","4590.789","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198603","4720.125","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198604","4173.482","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198605","4030.952","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198606","3758.766","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198607","3779.524","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198608","3830.994","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198609","3627.996","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198610","3945.363","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198611","4043.158","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198612","4762.366","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198613","50369.443","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198701","5126.728","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198702","4691.453","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198703","4651.379","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198704","4330.404","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198705","4039.037","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198706","3907.58","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198707","4011.841","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198708","3912.618","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198709","3890.429","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198710","4251.599","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198711","4251.133","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198712","4960.697","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198713","52024.042","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198801","5317.169","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198802","5063.06","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198803","5072.557","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198804","4398.511","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198805","4223.566","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198806","4066.819","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198807","4033.445","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198808","4172.913","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198809","4034.412","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198810","4394.536","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198811","4532.456","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198812","5120.676","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198813","54429.884","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198901","5157.176","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198902","4883.089","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198903","5129.922","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198904","4450.934","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198905","4273.638","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198906","4154.929","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198907","4052.589","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198908","4232.207","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198909","4026.119","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198910","4428.38","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198911","4602.569","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198912","5487.929","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","198913","54878.736","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199001","5236.14","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199002","4698.18","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199003","4870.497","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199004","4482.662","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199005","4324.872","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199006","4056.498","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199007","4128.456","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199008","4346.143","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199009","4013.248","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199010","4360.049","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199011","4464.184","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199012","4952.186","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199013","53932.208","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199101","5361.33","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199102","4575.978","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199103","4724.538","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199104","4263.649","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199105","4098.077","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199106","3981.991","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199107","4114.12","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199108","4168.558","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199109","4090.563","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199110","4422.502","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199111","4598.614","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199112","5125.939","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199113","53524.851","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199201","5316.36","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199202","4863.88","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199203","4900.013","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199204","4536.926","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199205","4293.17","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199206","4107.414","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199207","4219.357","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199208","4199.474","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199209","4088.737","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199210","4479.218","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
"TETXBUS","199211","4643.544","6","Total Primary Energy Consumed by the End-Use Sectors","Trillion Btu"
